Timestamp,ID,Gender,State,Parent Education Level,Household Income Level,Study Duration,Study Frequency,Learning Style,Study Resources,Past Exam Practice,Study Space,Attendance,Study Impact by extracurricular activity,Teacher Support,Progress Monitoring,Performance,Score Level
2024-02-28 10:42:55,824,Female,Kogi,Primary school,High income,2-4 hours,4-6 times a week,Listening to lectures,Textbooks,Often,No,Sometimes,Helps somewhat,Always,Sometimes,I performed better than expected,120 - 200
2024-02-10 07:46:04,825,Male,Kaduna,No formal education,High income,1-2 hours,Every day,Hands-on practice,Online materials,Never,Yes,Always,Helps a lot,Rarely,Often,I performed better than expected,120 - 200
2024-07-22 22:18:09,826,Female,Oyo,Primary school,High income,2-4 hours,2-3 times a week,Group discussions,Videos,Sometimes,No,Almost always,Hinders somewhat,Sometimes,Sometimes,I performed worse than expected,120 - 200
2024-03-08 20:09:17,827,Female,Osun,Secondary school,Middle income,2-4 hours,Never,Group discussions,Online materials,Rarely,Yes,Always,Hinders a lot,Always,Often,I performed worse than expected,< 120
2024-02-17 12:39:58,828,Female,Akwa Ibom,University,Middle income,Less than 1 hour,4-6 times a week,Group discussions,Tutor,Often,No,Never,No impact,Usually,Never,I performed worse than expected,> 270
2024-05-20 09:51:01,829,Female,Gombe,University,High income,Less than 1 hour,Only before exams,Hands-on practice,Videos,Always,Yes,Rarely,Hinders somewhat,Sometimes,Rarely,I performed better than expected,120 - 200
2024-04-14 05:32:01,830,Male,Edo,"Postgraduate(Masters,PhD)",Middle income,1-2 hours,Once a week,Watching videos,Tutor,Sometimes,Yes,Sometimes,Helps somewhat,Rarely,Sometimes,I performed as expected,> 270
2024-09-28 06:11:28,831,Male,Abia,Secondary school,Middle income,1-2 hours,Once a week,Hands-on practice,Textbooks,Never,Yes,Sometimes,No impact,Sometimes,Often,I performed as expected,120 - 200
2024-02-23 01:18:12,832,Male,Taraba,Secondary school,High income,More than 4 hours,4-6 times a week,Watching videos,Online materials,Often,Yes,Almost always,Hinders a lot,Always,Rarely,I performed better than expected,120 - 200
2024-05-23 02:37:05,833,Female,Borno,Secondary school,Low income,Less than 1 hour,Only before exams,Watching videos,Textbooks,Never,Yes,Rarely,Helps a lot,Sometimes,Always,I performed worse than expected,< 120
2024-05-30 14:41:23,834,Female,Edo,University,Middle income,1-2 hours,4-6 times a week,Listening to lectures,Online materials,Often,Yes,Sometimes,Hinders somewhat,Always,Always,I performed worse than expected,120 - 200
2024-04-16 13:58:00,835,Male,Osun,Primary school,High income,1-2 hours,4-6 times a week,Reading notes,Online materials,Always,No,Rarely,Hinders somewhat,Rarely,Sometimes,I performed better than expected,200 - 270
2024-08-01 02:24:40,836,Female,Kaduna,University,High income,More than 4 hours,Once a week,Hands-on practice,Videos,Often,No,Rarely,Hinders a lot,Always,Rarely,I performed as expected,> 270
2024-05-27 21:43:42,837,Female,Kano,"Postgraduate(Masters,PhD)",High income,1-2 hours,2-3 times a week,Group discussions,Videos,Sometimes,Yes,Almost always,Hinders a lot,Rarely,Sometimes,I performed as expected,< 120
2024-09-28 08:26:40,838,Female,Zamfara,Primary school,Low income,More than 4 hours,4-6 times a week,Watching videos,Online materials,Never,Yes,Rarely,Hinders somewhat,Never,Never,I performed as expected,< 120
2024-09-09 15:03:10,839,Male,Edo,"Postgraduate(Masters,PhD)",High income,Less than 1 hour,Never,Hands-on practice,Online materials,Always,Yes,Never,No impact,Always,Often,I performed better than expected,200 - 270
2024-07-08 21:16:23,840,Male,Kwara,"Postgraduate(Masters,PhD)",High income,Less than 1 hour,Once a week,Group discussions,Videos,Never,Yes,Almost always,Hinders somewhat,Usually,Rarely,I performed as expected,120 - 200
2024-05-28 04:36:54,841,Male,Kogi,Secondary school,Middle income,Less than 1 hour,4-6 times a week,Watching videos,Past questions,Often,No,Sometimes,Hinders a lot,Never,Always,I performed worse than expected,200 - 270
2024-09-29 01:07:15,842,Female,Delta,Primary school,Middle income,2-4 hours,2-3 times a week,Listening to lectures,Online materials,Never,No,Sometimes,No impact,Usually,Never,I performed better than expected,120 - 200
2024-07-10 04:29:57,843,Male,FCT,Secondary school,Middle income,2-4 hours,Once a week,Listening to lectures,Online materials,Always,No,Always,No impact,Usually,Never,I performed worse than expected,> 270
2024-08-03 07:48:18,844,Male,Enugu,University,High income,2-4 hours,Once a week,Reading notes,Videos,Often,Yes,Never,Helps a lot,Usually,Sometimes,I performed better than expected,120 - 200
2024-09-22 19:00:50,845,Female,Ondo,University,Middle income,2-4 hours,Never,Reading notes,Tutor,Always,No,Always,Helps somewhat,Usually,Rarely,I performed as expected,> 270
2024-02-25 07:22:06,846,Male,Anambra,University,High income,1-2 hours,4-6 times a week,Group discussions,Textbooks,Rarely,No,Sometimes,Helps a lot,Sometimes,Always,I performed worse than expected,120 - 200
2024-01-16 04:35:04,847,Female,Cross River,No formal education,Middle income,Less than 1 hour,Once a week,Listening to lectures,Videos,Sometimes,No,Never,Helps somewhat,Never,Always,I performed better than expected,200 - 270
2024-05-04 18:01:43,848,Female,Oyo,University,Middle income,1-2 hours,Every day,Reading notes,Tutor,Never,Yes,Never,Hinders a lot,Never,Rarely,I performed as expected,200 - 270
2024-03-12 07:04:37,849,Male,Nasarawa,"Postgraduate(Masters,PhD)",High income,More than 4 hours,Only before exams,Watching videos,Videos,Often,Yes,Never,Hinders somewhat,Usually,Sometimes,I performed as expected,120 - 200
2024-05-19 17:18:37,850,Male,Sokoto,"Postgraduate(Masters,PhD)",High income,1-2 hours,Only before exams,Watching videos,Past questions,Sometimes,Yes,Almost always,Hinders somewhat,Always,Never,I performed worse than expected,120 - 200
2024-06-07 07:33:18,851,Female,Bauchi,"Postgraduate(Masters,PhD)",Middle income,Less than 1 hour,Never,Listening to lectures,Videos,Often,No,Rarely,Helps a lot,Always,Never,I performed better than expected,> 270
2024-02-25 16:14:24,852,Male,Ogun,University,Middle income,2-4 hours,Never,Group discussions,Past questions,Never,Yes,Always,Helps a lot,Always,Never,I performed worse than expected,120 - 200
2024-10-07 15:20:39,853,Female,Ebonyi,Primary school,High income,2-4 hours,Every day,Hands-on practice,Textbooks,Often,No,Rarely,Helps somewhat,Usually,Rarely,I performed as expected,200 - 270
2024-07-16 00:56:59,854,Male,Oyo,"Postgraduate(Masters,PhD)",Middle income,Less than 1 hour,Only before exams,Listening to lectures,Videos,Rarely,No,Almost always,Hinders a lot,Never,Rarely,I performed better than expected,> 270
2024-08-07 23:00:04,855,Female,Plateau,"Postgraduate(Masters,PhD)",High income,1-2 hours,Never,Group discussions,Past questions,Never,Yes,Sometimes,No impact,Sometimes,Sometimes,I performed better than expected,120 - 200
2024-08-15 04:53:37,856,Female,Gombe,Secondary school,Middle income,More than 4 hours,Once a week,Reading notes,Videos,Sometimes,Yes,Always,No impact,Never,Sometimes,I performed worse than expected,> 270
2024-08-07 19:55:40,857,Female,Delta,Primary school,Middle income,More than 4 hours,Once a week,Hands-on practice,Tutor,Rarely,Yes,Sometimes,Helps a lot,Usually,Sometimes,I performed as expected,120 - 200
2024-09-20 18:28:08,858,Female,Akwa Ibom,No formal education,Low income,More than 4 hours,2-3 times a week,Listening to lectures,Online materials,Never,Yes,Always,Helps a lot,Sometimes,Sometimes,I performed better than expected,> 270
2024-06-25 19:00:46,859,Female,Taraba,Secondary school,High income,1-2 hours,Never,Reading notes,Past questions,Sometimes,No,Sometimes,Hinders a lot,Usually,Sometimes,I performed worse than expected,< 120
2024-03-13 12:26:01,860,Female,Yobe,University,High income,2-4 hours,4-6 times a week,Listening to lectures,Videos,Never,Yes,Never,No impact,Always,Sometimes,I performed as expected,> 270
2024-03-04 20:15:21,861,Female,Taraba,University,Middle income,2-4 hours,Never,Group discussions,Online materials,Rarely,Yes,Sometimes,No impact,Rarely,Always,I performed better than expected,< 120
2024-09-24 22:20:15,862,Male,Ebonyi,"Postgraduate(Masters,PhD)",Low income,1-2 hours,Once a week,Reading notes,Videos,Never,No,Rarely,Helps somewhat,Sometimes,Often,I performed worse than expected,120 - 200
2024-03-07 17:00:18,863,Female,Benue,"Postgraduate(Masters,PhD)",Middle income,2-4 hours,Never,Listening to lectures,Textbooks,Never,Yes,Always,Helps somewhat,Never,Often,I performed better than expected,120 - 200
2024-04-15 21:03:07,864,Male,Kebbi,University,Low income,More than 4 hours,4-6 times a week,Watching videos,Tutor,Often,Yes,Never,Hinders a lot,Always,Never,I performed better than expected,200 - 270
2024-08-10 02:52:08,865,Male,Kano,University,Low income,More than 4 hours,4-6 times a week,Listening to lectures,Textbooks,Sometimes,Yes,Sometimes,Helps a lot,Usually,Rarely,I performed worse than expected,120 - 200
2024-02-15 14:53:25,866,Male,Ondo,"Postgraduate(Masters,PhD)",High income,1-2 hours,Once a week,Reading notes,Textbooks,Always,Yes,Always,Helps somewhat,Usually,Rarely,I performed better than expected,< 120
2024-09-05 17:26:07,867,Male,Delta,Secondary school,High income,2-4 hours,Once a week,Listening to lectures,Textbooks,Rarely,No,Rarely,Hinders a lot,Never,Sometimes,I performed worse than expected,< 120
2024-04-23 16:58:48,868,Female,Kwara,"Postgraduate(Masters,PhD)",Low income,Less than 1 hour,2-3 times a week,Reading notes,Online materials,Often,Yes,Rarely,Hinders somewhat,Never,Always,I performed better than expected,> 270
2024-01-18 16:39:47,869,Male,Ogun,"Postgraduate(Masters,PhD)",Middle income,1-2 hours,Only before exams,Hands-on practice,Online materials,Often,Yes,Almost always,Helps somewhat,Rarely,Often,I performed worse than expected,< 120
2024-07-06 04:49:31,870,Male,Bauchi,University,Middle income,1-2 hours,Never,Reading notes,Textbooks,Rarely,Yes,Always,No impact,Rarely,Rarely,I performed worse than expected,200 - 270
2024-10-06 21:20:17,871,Male,Taraba,Secondary school,Low income,More than 4 hours,Never,Group discussions,Tutor,Always,Yes,Rarely,Hinders a lot,Always,Often,I performed worse than expected,> 270
2024-08-03 16:26:12,872,Female,Yobe,No formal education,High income,1-2 hours,2-3 times a week,Watching videos,Videos,Never,Yes,Rarely,Hinders somewhat,Sometimes,Rarely,I performed worse than expected,> 270
2024-06-09 17:49:29,873,Male,Ogun,Primary school,High income,More than 4 hours,4-6 times a week,Group discussions,Online materials,Often,Yes,Almost always,No impact,Never,Rarely,I performed better than expected,200 - 270
2024-07-16 11:50:03,874,Female,Anambra,University,High income,Less than 1 hour,Every day,Hands-on practice,Online materials,Always,No,Almost always,Hinders a lot,Sometimes,Never,I performed worse than expected,120 - 200
2024-06-23 08:00:34,875,Female,Yobe,"Postgraduate(Masters,PhD)",Middle income,2-4 hours,Every day,Group discussions,Online materials,Sometimes,Yes,Never,No impact,Sometimes,Never,I performed better than expected,> 270
2024-08-09 16:03:43,876,Male,Kwara,"Postgraduate(Masters,PhD)",Middle income,More than 4 hours,Every day,Reading notes,Past questions,Never,Yes,Sometimes,No impact,Never,Rarely,I performed worse than expected,200 - 270
2024-05-01 00:15:39,877,Female,Kogi,"Postgraduate(Masters,PhD)",Low income,Less than 1 hour,Once a week,Group discussions,Online materials,Rarely,No,Always,Helps somewhat,Always,Sometimes,I performed better than expected,> 270
2024-07-13 16:37:10,878,Male,Taraba,University,High income,1-2 hours,2-3 times a week,Watching videos,Online materials,Never,Yes,Rarely,Hinders somewhat,Rarely,Sometimes,I performed as expected,120 - 200
2024-01-31 16:25:38,879,Female,Ogun,No formal education,Low income,Less than 1 hour,Every day,Group discussions,Online materials,Sometimes,Yes,Rarely,Hinders somewhat,Sometimes,Rarely,I performed better than expected,120 - 200
2024-07-18 01:03:13,880,Male,Kwara,University,High income,1-2 hours,Never,Hands-on practice,Tutor,Never,Yes,Rarely,Helps somewhat,Always,Sometimes,I performed as expected,> 270
2024-08-31 20:23:27,881,Male,Ekiti,Secondary school,Low income,More than 4 hours,2-3 times a week,Watching videos,Tutor,Often,Yes,Almost always,Helps a lot,Usually,Always,I performed better than expected,> 270
2024-06-05 12:20:34,882,Female,Yobe,"Postgraduate(Masters,PhD)",High income,More than 4 hours,Never,Reading notes,Textbooks,Often,No,Sometimes,Helps somewhat,Sometimes,Never,I performed as expected,120 - 200
2024-02-15 15:50:37,883,Male,Ogun,"Postgraduate(Masters,PhD)",High income,Less than 1 hour,Never,Hands-on practice,Past questions,Never,Yes,Sometimes,Hinders a lot,Usually,Always,I performed better than expected,200 - 270
2024-02-05 04:04:40,884,Female,Katsina,University,Middle income,More than 4 hours,2-3 times a week,Listening to lectures,Videos,Often,Yes,Sometimes,Helps a lot,Always,Always,I performed better than expected,120 - 200
2024-02-07 16:12:29,885,Male,Kogi,Secondary school,Middle income,More than 4 hours,Only before exams,Watching videos,Textbooks,Never,No,Never,Helps somewhat,Never,Rarely,I performed better than expected,200 - 270
2024-08-28 07:54:11,886,Male,Akwa Ibom,"Postgraduate(Masters,PhD)",Middle income,2-4 hours,Only before exams,Listening to lectures,Past questions,Often,No,Rarely,No impact,Never,Sometimes,I performed worse than expected,< 120
2024-01-19 11:30:48,887,Male,Lagos,No formal education,Low income,Less than 1 hour,4-6 times a week,Listening to lectures,Textbooks,Rarely,No,Never,Helps somewhat,Never,Rarely,I performed as expected,200 - 270
2024-03-14 12:33:56,888,Female,Abia,No formal education,Low income,1-2 hours,Once a week,Listening to lectures,Textbooks,Often,Yes,Always,Hinders a lot,Usually,Sometimes,I performed better than expected,200 - 270
2024-01-14 12:45:56,889,Female,Imo,Secondary school,Low income,1-2 hours,Only before exams,Listening to lectures,Videos,Sometimes,Yes,Rarely,Helps a lot,Usually,Rarely,I performed as expected,< 120
2024-03-20 04:23:55,890,Male,Ogun,No formal education,Low income,More than 4 hours,2-3 times a week,Hands-on practice,Online materials,Always,Yes,Sometimes,Helps a lot,Always,Never,I performed better than expected,> 270
2024-07-03 05:29:38,891,Male,Taraba,No formal education,Low income,2-4 hours,Only before exams,Hands-on practice,Online materials,Rarely,Yes,Always,Hinders somewhat,Usually,Always,I performed worse than expected,200 - 270
2024-05-04 07:31:16,892,Male,Ondo,Primary school,Low income,Less than 1 hour,Once a week,Hands-on practice,Tutor,Rarely,No,Always,Helps somewhat,Sometimes,Rarely,I performed better than expected,> 270
2024-07-10 16:24:53,893,Female,Nasarawa,University,Middle income,More than 4 hours,Only before exams,Reading notes,Tutor,Rarely,No,Almost always,Helps a lot,Always,Rarely,I performed worse than expected,120 - 200
2024-08-23 10:29:45,894,Male,Delta,Secondary school,Middle income,2-4 hours,Only before exams,Listening to lectures,Videos,Never,Yes,Almost always,Hinders a lot,Always,Rarely,I performed worse than expected,< 120
2024-04-24 09:28:28,895,Male,Kogi,University,Low income,1-2 hours,Never,Group discussions,Online materials,Never,No,Never,No impact,Never,Sometimes,I performed worse than expected,120 - 200
2024-06-17 10:11:15,896,Male,Sokoto,"Postgraduate(Masters,PhD)",Middle income,Less than 1 hour,Every day,Watching videos,Online materials,Rarely,Yes,Almost always,Hinders somewhat,Sometimes,Rarely,I performed worse than expected,200 - 270
2024-01-21 15:29:46,897,Male,Delta,No formal education,Middle income,2-4 hours,Never,Hands-on practice,Videos,Always,No,Rarely,No impact,Always,Always,I performed worse than expected,120 - 200
2024-02-02 17:45:51,898,Male,Akwa Ibom,Primary school,High income,2-4 hours,Only before exams,Hands-on practice,Tutor,Often,Yes,Almost always,Hinders somewhat,Rarely,Rarely,I performed as expected,120 - 200
2024-04-12 12:03:28,899,Male,Kebbi,Secondary school,Low income,1-2 hours,Once a week,Reading notes,Videos,Always,No,Sometimes,Helps a lot,Never,Often,I performed worse than expected,200 - 270
2024-01-01 17:23:54,900,Male,Adamawa,No formal education,Middle income,1-2 hours,Never,Listening to lectures,Online materials,Always,No,Always,Helps a lot,Rarely,Never,I performed better than expected,120 - 200
